id,syear,sex,alter,anz_pers,anz_kind,bildung,erwerb,branche,gesund_org,lebensz_org,einkommenj1,einkommenj2,einkommenm1,einkommenm2,high_education
26488.0,2018.0,[1] female,42.0,4.0,2.0,10.5,[5] Not employed,,,8.0,0.0,0.0,0.0,0.0,0
26488.0,2019.0,[1] female,43.0,4.0,2.0,10.5,[5] Not employed,,[5] Badly ,3.0,0.0,0.0,0.0,0.0,0
13706.0,2015.0,[1] female,49.0,5.0,1.0,11.5,[-2] Employed part-time,[86] Healthcare,[3] Satisfactory,9.0,10214.7392578125,0.0,808.2518310546875,0.0,0
13706.0,2016.0,[1] female,50.0,5.0,1.0,11.5,[-2] Employed part-time,[86] Healthcare,[2] Well ,8.0,10160.220703125,0.0,640.6819458007812,0.0,0
13706.0,2017.0,[1] female,51.0,4.0,1.0,11.5,[-2] Employed part-time,[86] Healthcare,[2] Well ,8.0,8752.984375,0.0,1668.77392578125,0.0,0
13706.0,2018.0,[1] female,52.0,4.0,1.0,11.5,[-2] Employed part-time,[86] Healthcare,[2] Well ,8.0,19522.205078125,0.0,1709.0205078125,0.0,0
13706.0,2019.0,[1] female,53.0,4.0,1.0,11.5,[-2] Employed part-time,[86] Healthcare,[2] Well ,[10] completely satisfied 10,17119.220703125,0.0,1325.80810546875,0.0,0
11897.0,2015.0,[1] female,65.0,2.0,0.0,12.0,[5] Not employed,,[2] Well ,9.0,0.0,0.0,0.0,0.0,0
11897.0,2016.0,[1] female,66.0,2.0,0.0,12.0,[5] Not employed,,[2] Well ,9.0,0.0,0.0,0.0,0.0,0
11897.0,2017.0,[1] female,67.0,2.0,0.0,12.0,[5] Not employed,,[2] Well ,9.0,0.0,0.0,0.0,0.0,0
11897.0,2018.0,[1] female,68.0,2.0,0.0,12.0,[5] Not employed,,[1] Very well ,9.0,0.0,0.0,0.0,0.0,0
11897.0,2019.0,[1] female,69.0,2.0,0.0,12.0,[5] Not employed,,[1] Very well ,9.0,0.0,0.0,0.0,0.0,0
27517.0,2015.0,[0] male,58.0,3.0,1.0,10.5,[-1] Employed full-time ,[56] Gastronomy,[2] Well ,8.0,0.0,0.0,8244.681640625,0.0,0
11182.0,2015.0,[1] female,68.0,2.0,0.0,10.5,[5] Not employed,,[2] Well ,[10] completely satisfied 10,0.0,0.0,0.0,0.0,0
11182.0,2016.0,[1] female,69.0,2.0,0.0,10.5,[5] Not employed,,[2] Well ,[10] completely satisfied 10,0.0,0.0,0.0,0.0,0
11182.0,2017.0,[1] female,70.0,2.0,0.0,10.5,[5] Not employed,,[1] Very well ,[10] completely satisfied 10,0.0,0.0,0.0,0.0,0
11182.0,2018.0,[1] female,71.0,2.0,0.0,10.5,[5] Not employed,,[2] Well ,[10] completely satisfied 10,0.0,0.0,0.0,0.0,0
11182.0,2019.0,[1] female,72.0,2.0,0.0,10.5,[5] Not employed,,,[10] completely satisfied 10,0.0,0.0,0.0,0.0,0
10274.0,2015.0,[0] male,58.0,3.0,0.0,13.0,[-1] Employed full-time ,[47] Retail trade (excluding motor vehicles and motorcycles),[2] Well ,9.0,0.0,0.0,4154.314453125,0.0,1
10274.0,2016.0,[0] male,59.0,2.0,0.0,13.0,[-1] Employed full-time ,[47] Retail trade (excluding motor vehicles and motorcycles),[3] Satisfactory,9.0,0.0,0.0,2263.23681640625,0.0,1
10274.0,2017.0,[0] male,60.0,1.0,0.0,13.0,[-2] Employed part-time,[47] Retail trade (excluding motor vehicles and motorcycles),[3] Satisfactory,[10] completely satisfied 10,0.0,0.0,2730.23974609375,0.0,1
10274.0,2018.0,[0] male,61.0,1.0,0.0,13.0,[-1] Employed full-time ,[47] Retail trade (excluding motor vehicles and motorcycles),[3] Satisfactory,[10] completely satisfied 10,0.0,0.0,356.76361083984375,0.0,1
10274.0,2019.0,[0] male,62.0,1.0,0.0,13.0,[-1] Employed full-time ,[47] Retail trade (excluding motor vehicles and motorcycles),[4] Not so well ,9.0,0.0,0.0,2248.8271484375,0.0,1
3846.0,2015.0,[0] male,64.0,2.0,0.0,10.5,[5] Not employed,,[2] Well ,5.0,0.0,0.0,0.0,0.0,0
3846.0,2016.0,[0] male,65.0,2.0,0.0,10.5,[5] Not employed,,[2] Well ,6.0,0.0,0.0,0.0,0.0,0
3846.0,2017.0,[0] male,66.0,2.0,0.0,10.5,[5] Not employed,,[5] Badly ,2.0,0.0,0.0,0.0,0.0,0
3846.0,2018.0,[0] male,67.0,2.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,4.0,0.0,0.0,0.0,0.0,0
3846.0,2019.0,[0] male,68.0,2.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,5.0,0.0,0.0,0.0,0.0,0
745.0,2015.0,[0] male,78.0,2.0,0.0,14.0,[5] Not employed,,[3] Satisfactory,8.0,0.0,0.0,0.0,0.0,1
745.0,2016.0,[0] male,79.0,2.0,0.0,14.0,[5] Not employed,,[2] Well ,7.0,0.0,0.0,0.0,0.0,1
745.0,2017.0,[0] male,80.0,2.0,0.0,14.0,[5] Not employed,,[2] Well ,5.0,0.0,0.0,0.0,0.0,1
745.0,2018.0,[0] male,81.0,2.0,0.0,14.0,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,1
745.0,2019.0,[0] male,82.0,2.0,0.0,14.0,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,1
9612.0,2015.0,[0] male,71.0,2.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,6.0,0.0,0.0,0.0,0.0,0
9612.0,2016.0,[0] male,72.0,2.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,5.0,0.0,0.0,0.0,0.0,0
9612.0,2017.0,[0] male,73.0,2.0,0.0,10.5,[5] Not employed,,[4] Not so well ,6.0,0.0,0.0,0.0,0.0,0
9612.0,2018.0,[0] male,74.0,2.0,0.0,10.5,[5] Not employed,,[4] Not so well ,5.0,0.0,0.0,0.0,0.0,0
9612.0,2019.0,[0] male,75.0,2.0,0.0,10.5,[5] Not employed,,[4] Not so well ,5.0,0.0,0.0,0.0,0.0,0
12461.0,2015.0,[0] male,45.0,3.0,1.0,10.5,[-1] Employed full-time ,[25] Manufacture of fabricated metal products,[3] Satisfactory,6.0,38746.0625,0.0,3056.582763671875,0.0,0
12461.0,2016.0,[0] male,46.0,3.0,1.0,10.5,[-1] Employed full-time ,[25] Manufacture of fabricated metal products,[4] Not so well ,5.0,44319.3515625,0.0,2504.64990234375,0.0,0
12461.0,2017.0,[0] male,47.0,3.0,1.0,10.5,[-1] Employed full-time ,[25] Manufacture of fabricated metal products,[3] Satisfactory,6.0,41256.69921875,0.0,3450.07470703125,0.0,0
12461.0,2018.0,[0] male,48.0,3.0,1.0,10.5,[-1] Employed full-time ,[25] Manufacture of fabricated metal products,[4] Not so well ,6.0,43583.5859375,0.0,3340.730712890625,0.0,0
23047.0,2015.0,[1] female,64.0,1.0,0.0,11.0,[-2] Employed part-time,[88] Social services (excluding homes),[3] Satisfactory,7.0,25699.373046875,0.0,1643.3536376953125,0.0,0
23047.0,2016.0,[1] female,65.0,1.0,0.0,11.0,[-2] Employed part-time,[88] Social services (excluding homes),[3] Satisfactory,7.0,26267.638671875,0.0,1994.814697265625,0.0,0
23047.0,2017.0,[1] female,66.0,1.0,0.0,11.0,[5] Not employed,,[3] Satisfactory,7.0,14889.708984375,0.0,0.0,0.0,0
23047.0,2018.0,[1] female,67.0,1.0,0.0,11.0,[5] Not employed,,[3] Satisfactory,5.0,0.0,0.0,0.0,0.0,0
23047.0,2019.0,[1] female,68.0,1.0,0.0,11.0,[5] Not employed,,[3] Satisfactory,7.0,0.0,0.0,0.0,0.0,0
31244.0,2015.0,[0] male,59.0,2.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,7.0,0.0,0.0,0.0,0.0,0
31244.0,2016.0,[0] male,60.0,2.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,8.0,0.0,0.0,0.0,0.0,0
31244.0,2017.0,[0] male,61.0,2.0,0.0,10.5,[5] Not employed,,[4] Not so well ,9.0,0.0,0.0,0.0,0.0,0
31244.0,2018.0,[0] male,62.0,2.0,0.0,10.5,[5] Not employed,,[4] Not so well ,,0.0,0.0,0.0,0.0,0
31244.0,2019.0,[0] male,63.0,1.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,6.0,0.0,0.0,0.0,0.0,0
31289.0,2015.0,[1] female,31.0,3.0,1.0,14.0,[4] Irregular employment or in marginal,[86] Healthcare,[2] Well ,7.0,3799.047607421875,0.0,374.85064697265625,0.0,1
31289.0,2016.0,[1] female,32.0,3.0,1.0,14.0,[5] Not employed,,[3] Satisfactory,8.0,4477.41552734375,3472.10498046875,0.0,0.0,1
31289.0,2017.0,[1] female,33.0,4.0,2.0,14.0,[4] Irregular employment or in marginal,[86] Healthcare,[2] Well ,9.0,7667.904296875,0.0,555.572998046875,0.0,1
31289.0,2018.0,[1] female,34.0,4.0,2.0,14.0,[4] Irregular employment or in marginal,[86] Healthcare,[3] Satisfactory,8.0,3730.6884765625,0.0,133.94906616210938,0.0,1
18669.0,2015.0,[1] female,43.0,4.0,2.0,18.0,[-2] Employed part-time,[85] Education and teaching,[2] Well ,8.0,37478.8671875,0.0,3040.904296875,0.0,1
5771.0,2015.0,[1] female,74.0,3.0,0.0,11.5,[5] Not employed,,[4] Not so well ,5.0,0.0,0.0,0.0,0.0,0
5771.0,2016.0,[1] female,75.0,3.0,0.0,11.5,[5] Not employed,,[3] Satisfactory,6.0,0.0,0.0,0.0,0.0,0
5771.0,2017.0,[1] female,76.0,2.0,0.0,11.5,[5] Not employed,,[4] Not so well ,5.0,0.0,0.0,0.0,0.0,0
5771.0,2018.0,[1] female,77.0,2.0,0.0,11.5,[5] Not employed,,[3] Satisfactory,5.0,0.0,0.0,0.0,0.0,0
5771.0,2019.0,[1] female,78.0,2.0,0.0,11.5,[5] Not employed,,[4] Not so well ,4.0,0.0,0.0,0.0,0.0,0
8320.0,2015.0,[0] male,69.0,2.0,0.0,10.5,[-1] Employed full-time ,"[74] Other freelance, scientific and technical activities",[3] Satisfactory,8.0,0.0,0.0,596.3688354492188,0.0,0
8320.0,2016.0,[0] male,70.0,2.0,0.0,10.5,[-1] Employed full-time ,"[74] Other freelance, scientific and technical activities",[3] Satisfactory,7.0,0.0,0.0,481.13812255859375,0.0,0
8320.0,2017.0,[0] male,71.0,2.0,0.0,10.5,[5] Not employed,,[4] Not so well ,7.0,0.0,0.0,0.0,0.0,0
20001.0,2015.0,[1] female,78.0,1.0,0.0,11.5,[5] Not employed,,[3] Satisfactory,6.0,0.0,0.0,0.0,0.0,0
20001.0,2016.0,[1] female,79.0,1.0,0.0,11.5,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
20001.0,2017.0,[1] female,80.0,1.0,0.0,11.5,[5] Not employed,,[3] Satisfactory,8.0,0.0,0.0,0.0,0.0,0
20001.0,2018.0,[1] female,81.0,1.0,0.0,11.5,[5] Not employed,,[4] Not so well ,6.0,0.0,0.0,0.0,0.0,0
20001.0,2019.0,[1] female,82.0,1.0,0.0,11.5,[5] Not employed,,[3] Satisfactory,7.0,0.0,232.01239013671875,0.0,0.0,0
26806.0,2015.0,[0] male,78.0,2.0,0.0,10.5,[5] Not employed,,[4] Not so well ,5.0,0.0,0.0,0.0,0.0,0
26806.0,2016.0,[0] male,79.0,2.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,7.0,0.0,0.0,0.0,0.0,0
26806.0,2017.0,[0] male,80.0,2.0,0.0,10.5,[5] Not employed,,[2] Well ,7.0,0.0,0.0,0.0,0.0,0
26806.0,2018.0,[0] male,81.0,2.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,7.0,0.0,0.0,0.0,0.0,0
26806.0,2019.0,[0] male,82.0,2.0,0.0,10.5,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
22758.0,2015.0,[0] male,67.0,2.0,0.0,11.0,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
22758.0,2016.0,[0] male,68.0,2.0,0.0,11.0,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
22758.0,2017.0,[0] male,69.0,2.0,0.0,11.0,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
22758.0,2018.0,[0] male,70.0,2.0,0.0,11.0,[5] Not employed,,[2] Well ,9.0,0.0,0.0,0.0,0.0,0
22758.0,2019.0,[0] male,71.0,2.0,0.0,11.0,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
11680.0,2015.0,[1] female,52.0,4.0,0.0,10.5,[-2] Employed part-time,[85] Education and teaching,[2] Well ,8.0,3345.777099609375,0.0,240.8753662109375,0.0,0
11680.0,2016.0,[1] female,53.0,4.0,0.0,10.5,[-2] Employed part-time,[85] Education and teaching,[3] Satisfactory,8.0,19591.998046875,0.0,581.1382446289062,0.0,0
11680.0,2017.0,[1] female,54.0,4.0,0.0,10.5,[-2] Employed part-time,[85] Education and teaching,[3] Satisfactory,8.0,7856.68310546875,0.0,1725.671630859375,0.0,0
11680.0,2018.0,[1] female,55.0,4.0,0.0,10.5,[-2] Employed part-time,[85] Education and teaching,[3] Satisfactory,8.0,9911.0234375,0.0,1477.180419921875,0.0,0
11680.0,2019.0,[1] female,56.0,4.0,0.0,10.5,[-2] Employed part-time,[85] Education and teaching,[3] Satisfactory,8.0,11784.7685546875,0.0,1127.845947265625,0.0,0
11390.0,2017.0,[1] female,18.0,5.0,2.0,10.0,"[3] Training, apprenticeship",[84] Public administration and defense; compulsory social security,[2] Well ,8.0,10913.5439453125,0.0,316.80474853515625,0.0,0
11390.0,2018.0,[1] female,19.0,5.0,2.0,10.0,"[3] Training, apprenticeship",[84] Public administration and defense; compulsory social security,[2] Well ,8.0,10666.455078125,0.0,1268.8240966796875,0.0,0
11390.0,2019.0,[1] female,20.0,5.0,1.0,11.5,[-1] Employed full-time ,[84] Public administration and defense; compulsory social security,[2] Well ,8.0,28824.62890625,0.0,2488.363525390625,0.0,0
31300.0,2015.0,[1] female,56.0,4.0,1.0,12.0,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
20991.0,2015.0,[0] male,35.0,3.0,1.0,10.0,[-1] Employed full-time ,[52] Warehousing and other transportation service activities,[3] Satisfactory,7.0,42473.82421875,0.0,3928.494140625,0.0,0
20991.0,2016.0,[0] male,36.0,3.0,1.0,10.0,[-1] Employed full-time ,[52] Warehousing and other transportation service activities,[5] Badly ,6.0,61563.83203125,0.0,5400.73974609375,0.0,0
20991.0,2017.0,[0] male,37.0,4.0,2.0,10.0,[-1] Employed full-time ,[52] Warehousing and other transportation service activities,[3] Satisfactory,7.0,58428.44140625,0.0,4786.45458984375,0.0,0
20991.0,2018.0,[0] male,38.0,4.0,2.0,10.0,[-1] Employed full-time ,[52] Warehousing and other transportation service activities,[2] Well ,6.0,55387.625,0.0,4562.94384765625,0.0,0
18623.0,2015.0,[1] female,68.0,2.0,0.0,9.0,[4] Irregular employment or in marginal,[68] Real estate and housing,[3] Satisfactory,7.0,3941.54150390625,0.0,245.09803771972656,0.0,0
18623.0,2016.0,[1] female,69.0,2.0,0.0,9.0,[4] Irregular employment or in marginal,[68] Real estate and housing,[3] Satisfactory,7.0,598.7547607421875,0.0,83.3251724243164,0.0,0
18623.0,2017.0,[1] female,70.0,2.0,0.0,9.0,[5] Not employed,,[3] Satisfactory,7.0,0.0,2626.424560546875,0.0,0.0,0
18623.0,2018.0,[1] female,71.0,2.0,0.0,9.0,[5] Not employed,,[3] Satisfactory,5.0,0.0,2454.836181640625,0.0,0.0,0
18623.0,2019.0,[1] female,72.0,2.0,0.0,9.0,[5] Not employed,,[4] Not so well ,7.0,0.0,0.0,0.0,0.0,0
13583.0,2015.0,[1] female,68.0,6.0,0.0,9.0,[5] Not employed,,[3] Satisfactory,7.0,0.0,0.0,0.0,0.0,0
10136.0,2015.0,[0] male,52.0,4.0,0.0,18.0,[-1] Employed full-time ,[61] Telecommunications,[2] Well ,7.0,72317.6171875,0.0,6039.95361328125,0.0,1
10136.0,2016.0,[0] male,53.0,2.0,0.0,18.0,[-1] Employed full-time ,[61] Telecommunications,[1] Very well ,7.0,77648.6875,0.0,6150.88232421875,0.0,1
10136.0,2017.0,[0] male,54.0,2.0,0.0,18.0,[-1] Employed full-time ,[61] Telecommunications,[2] Well ,7.0,74011.9765625,0.0,6400.9462890625,0.0,1
10136.0,2018.0,[0] male,55.0,2.0,0.0,18.0,[-1] Employed full-time ,[61] Telecommunications,[2] Well ,6.0,71870.1875,0.0,5834.931640625,0.0,1
10136.0,2019.0,[0] male,56.0,2.0,0.0,18.0,[-1] Employed full-time ,[61] Telecommunications,[2] Well ,7.0,77351.9375,0.0,5696.5419921875,0.0,1
28875.0,2015.0,[1] female,74.0,1.0,0.0,9.0,[5] Not employed,,[4] Not so well ,4.0,0.0,0.0,0.0,0.0,0
28875.0,2016.0,[1] female,75.0,1.0,0.0,9.0,[5] Not employed,,[4] Not so well ,5.0,0.0,0.0,0.0,0.0,0
28875.0,2017.0,[1] female,76.0,1.0,0.0,9.0,[5] Not employed,,[4] Not so well ,4.0,0.0,0.0,0.0,0.0,0
10990.0,2015.0,[1] female,50.0,4.0,1.0,11.5,[-1] Employed full-time ,"[69] Legal and tax consulting, auditing",[3] Satisfactory,7.0,32956.609375,0.0,3047.198486328125,0.0,0
10990.0,2016.0,[1] female,51.0,4.0,0.0,11.5,[-1] Employed full-time ,"[69] Legal and tax consulting, auditing",[3] Satisfactory,7.0,40143.71484375,0.0,3335.148193359375,0.0,0
10990.0,2017.0,[1] female,52.0,4.0,0.0,11.5,[-1] Employed full-time ,"[69] Legal and tax consulting, auditing",[3] Satisfactory,7.0,0.0,0.0,2806.2158203125,0.0,0
10990.0,2018.0,[1] female,53.0,4.0,0.0,11.5,[-1] Employed full-time ,"[69] Legal and tax consulting, auditing",[4] Not so well ,9.0,36909.65234375,0.0,2519.1318359375,0.0,0
10990.0,2019.0,[1] female,54.0,4.0,0.0,11.5,[-1] Employed full-time ,"[69] Legal and tax consulting, auditing",[2] Well ,8.0,34777.7890625,0.0,2680.00048828125,0.0,0
1961.0,2015.0,[0] male,43.0,4.0,1.0,12.0,[-1] Employed full-time ,[29] Manufacture of motor vehicles and parts of motor vehicles,[2] Well ,9.0,69686.765625,0.0,5820.01220703125,0.0,0
1961.0,2016.0,[0] male,44.0,4.0,0.0,12.0,[-1] Employed full-time ,[29] Manufacture of motor vehicles and parts of motor vehicles,[2] Well ,9.0,40190.30078125,0.0,4258.1650390625,0.0,0
7148.0,2016.0,[0] male,19.0,5.0,0.0,13.0,[5] Not employed,,[2] Well ,9.0,0.0,0.0,0.0,0.0,1
7148.0,2017.0,[0] male,20.0,5.0,0.0,13.0,[-2] Employed part-time,[60] Broadcaster,[2] Well ,9.0,0.0,0.0,3260.5205078125,0.0,1
7148.0,2018.0,[0] male,21.0,5.0,0.0,13.0,[-1] Employed full-time ,[60] Broadcaster,[2] Well ,8.0,0.0,0.0,1789.1016845703125,0.0,1
7148.0,2019.0,[0] male,22.0,4.0,0.0,13.0,[-1] Employed full-time ,,[1] Very well ,7.0,0.0,0.0,5405.94580078125,0.0,1
26013.0,2015.0,[1] female,46.0,3.0,1.0,15.0,[-2] Employed part-time,[88] Social services (excluding homes),[2] Well ,8.0,32533.734375,0.0,2906.04052734375,0.0,1
26013.0,2016.0,[1] female,47.0,3.0,1.0,15.0,[-2] Employed part-time,[88] Social services (excluding homes),[2] Well ,8.0,36123.359375,0.0,3607.42724609375,0.0,1
26013.0,2017.0,[1] female,48.0,3.0,1.0,15.0,[-2] Employed part-time,[88] Social services (excluding homes),[2] Well ,8.0,27239.869140625,0.0,3251.18701171875,0.0,1
26013.0,2018.0,[1] female,49.0,3.0,1.0,15.0,[-1] Employed full-time ,[88] Social services (excluding homes),[2] Well ,8.0,51472.66015625,0.0,5093.9091796875,0.0,1
26013.0,2019.0,[1] female,50.0,3.0,1.0,15.0,[-1] Employed full-time ,[88] Social services (excluding homes),[3] Satisfactory,7.0,60615.60546875,0.0,5528.5556640625,0.0,1
3908.0,2015.0,[1] female,64.0,2.0,0.0,10.5,[5] Not employed,,[1] Very well ,9.0,0.0,2369.187255859375,0.0,369.657958984375,0
3908.0,2016.0,[1] female,65.0,2.0,0.0,10.5,[4] Irregular employment or in marginal,,[1] Very well ,[10] completely satisfied 10,3148.30615234375,0.0,249.14100646972656,0.0,0
3908.0,2017.0,[1] female,66.0,2.0,0.0,10.5,[5] Not employed,,[4] Not so well ,[10] completely satisfied 10,0.0,1185.27978515625,0.0,0.0,0
3908.0,2018.0,[1] female,67.0,2.0,0.0,10.5,[-2] Employed part-time,,[1] Very well ,[10] completely satisfied 10,3898.00537109375,0.0,262.3912048339844,0.0,0
3908.0,2019.0,[1] female,68.0,2.0,0.0,10.5,[5] Not employed,,[2] Well ,9.0,0.0,1807.97314453125,0.0,0.0,0
8220.0,2015.0,[0] male,69.0,2.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,[0] completely dissatisfied 0,0.0,0.0,0.0,0.0,0
8220.0,2016.0,[0] male,70.0,2.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,[0] completely dissatisfied 0,0.0,0.0,0.0,0.0,0
8220.0,2017.0,[0] male,71.0,2.0,0.0,10.5,[5] Not employed,,[4] Not so well ,[0] completely dissatisfied 0,0.0,0.0,0.0,0.0,0
8220.0,2018.0,[0] male,72.0,2.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,[0] completely dissatisfied 0,0.0,0.0,0.0,0.0,0
8220.0,2019.0,[0] male,73.0,1.0,0.0,10.5,[5] Not employed,,[1] Very well ,[0] completely dissatisfied 0,0.0,0.0,0.0,0.0,0
8099.0,2015.0,[0] male,62.0,2.0,0.0,9.0,[-1] Employed full-time ,[27] Manufacture of electrical equipment,[3] Satisfactory,[10] completely satisfied 10,29664.427734375,0.0,2427.584716796875,0.0,0
5781.0,2015.0,[0] male,70.0,1.0,0.0,9.0,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
5781.0,2016.0,[0] male,71.0,1.0,0.0,9.0,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
5781.0,2017.0,[0] male,72.0,1.0,0.0,9.0,[5] Not employed,,[1] Very well ,8.0,0.0,0.0,0.0,0.0,0
5781.0,2018.0,[0] male,73.0,1.0,0.0,9.0,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
5781.0,2019.0,[0] male,74.0,1.0,0.0,9.0,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
14945.0,2015.0,[0] male,71.0,1.0,0.0,10.5,[5] Not employed,,[1] Very well ,9.0,0.0,0.0,0.0,0.0,0
14945.0,2016.0,[0] male,72.0,1.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,9.0,0.0,0.0,0.0,0.0,0
14945.0,2017.0,[0] male,73.0,1.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,9.0,0.0,0.0,0.0,0.0,0
14945.0,2018.0,[0] male,74.0,1.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,8.0,0.0,0.0,0.0,0.0,0
14945.0,2019.0,[0] male,75.0,1.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,8.0,0.0,0.0,0.0,0.0,0
4764.0,2015.0,[1] female,64.0,2.0,0.0,11.5,[5] Not employed,,[5] Badly ,6.0,0.0,0.0,0.0,0.0,0
4764.0,2016.0,[1] female,65.0,2.0,0.0,11.5,[5] Not employed,,[4] Not so well ,5.0,0.0,0.0,0.0,0.0,0
531.0,2015.0,[0] male,41.0,1.0,0.0,11.5,[5] Not employed,,[3] Satisfactory,5.0,0.0,0.0,0.0,0.0,0
531.0,2016.0,[0] male,42.0,1.0,0.0,11.5,[5] Not employed,,[3] Satisfactory,8.0,0.0,0.0,0.0,0.0,0
18816.0,2015.0,[0] male,23.0,3.0,1.0,11.5,[-1] Employed full-time ,[61] Telecommunications,[2] Well ,8.0,34763.37890625,0.0,2666.42333984375,0.0,0
9766.0,2015.0,[0] male,46.0,4.0,2.0,12.0,[-1] Employed full-time ,[25] Manufacture of fabricated metal products,[1] Very well ,9.0,33188.5078125,0.0,2658.6533203125,0.0,0
22810.0,2017.0,[1] female,62.0,4.0,0.0,9.0,[-2] Employed part-time,,[3] Satisfactory,8.0,28702.1875,0.0,1883.108642578125,0.0,0
22810.0,2019.0,[1] female,64.0,3.0,0.0,9.0,[5] Not employed,,[5] Badly ,2.0,0.0,0.0,0.0,0.0,0
27351.0,2015.0,[0] male,44.0,4.0,2.0,12.0,[5] Not employed,,[2] Well ,9.0,0.0,0.0,0.0,0.0,0
27351.0,2016.0,[0] male,45.0,4.0,2.0,12.0,[5] Not employed,,[3] Satisfactory,8.0,0.0,0.0,0.0,0.0,0
27351.0,2017.0,[0] male,46.0,4.0,2.0,12.0,[-2] Employed part-time,,[2] Well ,8.0,6231.28076171875,0.0,1126.5443115234375,0.0,0
27351.0,2018.0,[0] male,47.0,1.0,0.0,12.0,[-1] Employed full-time ,,[2] Well ,2.0,27528.50390625,0.0,2557.595458984375,0.0,0
7846.0,2015.0,[1] female,43.0,1.0,0.0,11.5,[-1] Employed full-time ,"[90] Creative, artistic and entertainment activities",[3] Satisfactory,7.0,18061.87109375,689.1363525390625,2289.13623046875,272.15460205078125,0
7846.0,2017.0,[1] female,45.0,1.0,0.0,11.5,[-1] Employed full-time ,"[90] Creative, artistic and entertainment activities",[2] Well ,7.0,23879.16015625,0.0,3414.66943359375,0.0,0
7846.0,2018.0,[1] female,46.0,1.0,0.0,11.5,[-1] Employed full-time ,"[90] Creative, artistic and entertainment activities",[3] Satisfactory,8.0,23996.98046875,0.0,1580.7265625,0.0,0
7846.0,2019.0,[1] female,47.0,1.0,0.0,11.5,[-1] Employed full-time ,"[90] Creative, artistic and entertainment activities",[2] Well ,8.0,20885.716796875,0.0,2604.851806640625,0.0,0
10600.0,2015.0,[0] male,43.0,5.0,3.0,10.5,[-1] Employed full-time ,[46] Wholesale trade (excl. trade in motor vehicles and motorcycles),[3] Satisfactory,8.0,53464.6328125,0.0,5154.48974609375,0.0,0
10600.0,2016.0,[0] male,44.0,5.0,3.0,10.5,[-1] Employed full-time ,[46] Wholesale trade (excl. trade in motor vehicles and motorcycles),[3] Satisfactory,8.0,70409.9453125,0.0,6404.06787109375,0.0,0
10600.0,2017.0,[0] male,45.0,5.0,3.0,10.5,[-1] Employed full-time ,[46] Wholesale trade (excl. trade in motor vehicles and motorcycles),[3] Satisfactory,9.0,72374.40625,0.0,6309.7607421875,0.0,0
10600.0,2018.0,[0] male,46.0,5.0,3.0,10.5,[-1] Employed full-time ,[46] Wholesale trade (excl. trade in motor vehicles and motorcycles),[3] Satisfactory,[10] completely satisfied 10,68672.3828125,0.0,5879.7734375,0.0,0
10600.0,2019.0,[0] male,47.0,5.0,3.0,10.5,[-1] Employed full-time ,[46] Wholesale trade (excl. trade in motor vehicles and motorcycles),[3] Satisfactory,[10] completely satisfied 10,73114.015625,0.0,6198.33056640625,0.0,0
26288.0,2015.0,[1] female,55.0,3.0,0.0,7.0,[5] Not employed,,[3] Satisfactory,6.0,0.0,0.0,0.0,0.0,0
26288.0,2016.0,[1] female,56.0,3.0,0.0,7.0,[5] Not employed,,[3] Satisfactory,6.0,0.0,0.0,0.0,0.0,0
26288.0,2017.0,[1] female,57.0,3.0,0.0,7.0,[5] Not employed,,[3] Satisfactory,6.0,0.0,0.0,0.0,0.0,0
26288.0,2018.0,[1] female,58.0,3.0,0.0,7.0,[5] Not employed,,[3] Satisfactory,7.0,0.0,0.0,0.0,0.0,0
